,ID,target
9635,ID_SU4GBET,1
9636,ID_SUC782D,1
9637,ID_SUO2BNJ,0
9638,ID_SUR4B6Z,1
9639,ID_SUVYRPP,0
9640,ID_SV60VRC,0
9641,ID_SV7LPLR,1
9642,ID_SVGGBO5,1
9643,ID_SVKML5R,1
9644,ID_SVLDIB3,0
9645,ID_SVP65C9,0
9646,ID_SVR0ARI,0
9647,ID_SW40ZDR,0
9648,ID_SW5GBTN,1
9649,ID_SW6SOS0,1
9650,ID_SWAZ54V,1
9651,ID_SWBFAJE,0
9652,ID_SWD8MOI,1
9653,ID_SWDQW0N,1
9654,ID_SWERDHZ,0
9655,ID_SWK0KSN,0
9656,ID_SWL60YA,1
9657,ID_SWTITBI,0
9658,ID_SWWEKF1,1
9659,ID_SWXHFB3,1
9660,ID_SX4S3J7,1
9661,ID_SXE4PN6,1
9662,ID_SXEHFSO,0
9663,ID_SXQP3J1,1
9664,ID_SY49XYS,0
9665,ID_SYC9LUP,1
9666,ID_SYCK5NX,1
9667,ID_SYCLBL5,0
9668,ID_SYH2ZSI,0
9669,ID_SYJXRVF,0
9670,ID_SYLAKW3,0
9671,ID_SYMEMXX,1
9672,ID_SYMI689,0
9673,ID_SYMIAMF,1
9674,ID_SYOI95D,1
9675,ID_SYPDOJ2,1
9676,ID_SYVFC8H,0
9677,ID_SYWH8PZ,0
9678,ID_SZ2CUCX,1
9679,ID_SZ74SAG,0
9680,ID_SZ9DVM5,1
9681,ID_SZ9W2ML,0
9682,ID_SZDD1QL,1
9683,ID_SZIOXRQ,1
9684,ID_SZJG8XU,1
9685,ID_SZJIHTA,0
9686,ID_SZL5PNR,0
9687,ID_SZLXPPH,0
9688,ID_SZQXIT0,0
9689,ID_SZUXTC8,0
9690,ID_SZV8CKG,1
9691,ID_SZXWQVX,1
9692,ID_SZZZPRK,0
9693,ID_T0CUMOD,0
9694,ID_T0NSJ4I,1
9695,ID_T0ZBBPR,0
9696,ID_T13H3FY,1
9697,ID_T18ZV8T,1
9698,ID_T19E3BN,0
9699,ID_T1D15GO,0
9700,ID_T1D350E,1
9701,ID_T1K70UZ,0
9702,ID_T1NH5YJ,1
9703,ID_T1P13T3,1
9704,ID_T1W2UE7,1
9705,ID_T1ZF974,0
9706,ID_T24YM8W,0
9707,ID_T254GBH,0
9708,ID_T28V3TX,1
9709,ID_T29JJBB,1
9710,ID_T2COHKP,0
9711,ID_T2MO8E8,0
9712,ID_T2NQNE0,1
9713,ID_T2OYRQA,0
9714,ID_T2T5OR0,1
9715,ID_T2TJ2EJ,0
9716,ID_T2UZTC0,1
9717,ID_T2YMDTB,0
9718,ID_T3DVQZH,1
9719,ID_T3HRTWC,0
9720,ID_T3JAI0S,1
9721,ID_T3U8IAQ,0
9722,ID_T459AC5,1
9723,ID_T46A3AB,0
9724,ID_T4737UA,1
9725,ID_T47TF0L,0
9726,ID_T4BPFKE,0
9727,ID_T4EOKWT,0
9728,ID_T4HP74P,1
9729,ID_T4KOQN0,0
9730,ID_T4NKILF,1
9731,ID_T4QYG4T,1
9732,ID_T4RS1MN,1
9733,ID_T4Y1DG5,1
9734,ID_T4Y6RF9,0
9735,ID_T4YCSYC,1
9736,ID_T4ZI33E,0
9737,ID_T53DG2V,0
9738,ID_T54UNFF,0
9739,ID_T573HEX,0
9740,ID_T5GUMBA,1
9741,ID_T5IP2H9,1
9742,ID_T5W8287,1
9743,ID_T61OC4T,1
9744,ID_T6BZ90O,0
9745,ID_T6G2ZPJ,0
9746,ID_T6HGWP7,0
9747,ID_T6LXWS8,0
9748,ID_T6MF4LL,1
9749,ID_T6MNGZT,0
9750,ID_T6X5BUB,0
9751,ID_T702AYQ,1
9752,ID_T70GH6F,1
9753,ID_T71LQB0,0
9754,ID_T737IUC,1
9755,ID_T777UR4,0
9756,ID_T784UBC,0
9757,ID_T7C5BSI,0
9758,ID_T7SSEEY,0
9759,ID_T7WFXSQ,1
9760,ID_T7YWELC,1
9761,ID_T812XWA,1
9762,ID_T84RYCL,0
9763,ID_T8C184O,0
9764,ID_T8EES8H,1
9765,ID_T8GCL5P,1
9766,ID_T8JLU1U,0
9767,ID_T8NS44V,0
9768,ID_T8TRFTS,0
9769,ID_T8W6QR9,1
9770,ID_T8X5T62,0
9771,ID_T8ZG9Y0,0
9772,ID_T904QK3,1
9773,ID_T91064J,1
9774,ID_T93E7Q2,0
9775,ID_T94SZS6,0
9776,ID_T99K7PX,0
9777,ID_T9AK6E3,1
9778,ID_T9AP2LM,1
9779,ID_T9K7ZPL,0
9780,ID_T9OA3B9,0
9781,ID_T9SP306,0
9782,ID_T9W81PK,0
9783,ID_TA1DOL3,1
9784,ID_TA8EX74,1
9785,ID_TA9F8P5,1
9786,ID_TAA8VLB,0
9787,ID_TACYEC6,0
9788,ID_TAEYSOJ,1
9789,ID_TAFUE6Y,1
9790,ID_TAPCAHZ,1
9791,ID_TAQEODQ,0
9792,ID_TATP62W,0
9793,ID_TB1Q6JT,1
9794,ID_TB499Y1,1
9795,ID_TB57S7D,0
9796,ID_TB7LR97,0
9797,ID_TB8DXH0,1
9798,ID_TBC1N28,0
9799,ID_TBDC4P5,0
9800,ID_TBLKGPI,1
9801,ID_TBMMEU0,0
9802,ID_TBOWM1F,0
9803,ID_TC19K0D,0
9804,ID_TCAC2XF,0
9805,ID_TCFOSA9,1
9806,ID_TCTL9NS,0
9807,ID_TCTO7TN,0
9808,ID_TCVCPK5,0
9809,ID_TD2E140,1
9810,ID_TD3CI37,0
9811,ID_TD48NN3,1
9812,ID_TD4E5WE,1
9813,ID_TD8Y95Y,0
9814,ID_TDNAVGZ,1
9815,ID_TDOCP7J,0
9816,ID_TDSFVJF,0
9817,ID_TDSPD94,1
9818,ID_TDTGCCN,0
9819,ID_TDXE3CH,0
9820,ID_TDXKO8Q,1
9821,ID_TE3M29E,1
9822,ID_TE3XTLR,1
9823,ID_TE8TOT6,0
9824,ID_TEAP20A,1
9825,ID_TEECPHE,1
9826,ID_TEF6AP3,0
9827,ID_TEG9DI1,0
9828,ID_TEMJ4UO,0
9829,ID_TEPZWSQ,0
9830,ID_TETIZKX,1
9831,ID_TETVQA3,0
9832,ID_TF6TF44,1
9833,ID_TFFFVQR,1
9834,ID_TFJ2910,0
9835,ID_TG1L7KB,0
9836,ID_TG3UTZL,0
9837,ID_TG5UZHE,1
9838,ID_TG6J5Y5,0
9839,ID_TGC70WO,1
9840,ID_TGE3GKU,0
9841,ID_TGLSB9L,0
9842,ID_TGO4TM2,1
9843,ID_TGU3LND,1
9844,ID_TGZ9K55,0
9845,ID_TH4RX47,1
9846,ID_TH7YL9H,1
9847,ID_TH7ZSIE,1
9848,ID_TH9H7V0,1
9849,ID_THBA3E2,0
9850,ID_THIBMQP,1
9851,ID_THKIG5N,1
9852,ID_THLLCYN,1
9853,ID_THLXRQ0,0
9854,ID_THM9GMJ,1
9855,ID_THO4GC0,0
9856,ID_THOSPRG,0
9857,ID_THUGCAD,0
9858,ID_TI6OJW6,0
9859,ID_TIA5242,0
9860,ID_TIKPLI0,1
9861,ID_TIKY4MU,0
9862,ID_TIUAL9J,0
9863,ID_TIWW3SZ,0
9864,ID_TJD0ZVW,0
9865,ID_TJEH69S,0
9866,ID_TJNE74Z,1
9867,ID_TJRCSW2,1
9868,ID_TK1ONU0,1
9869,ID_TKHAKCC,1
9870,ID_TKNO08F,0
9871,ID_TKVH9U9,1
9872,ID_TKVK2S5,1
9873,ID_TKWB0G5,1
9874,ID_TL06O6K,1
9875,ID_TL4H7Z4,1
9876,ID_TL7XYA4,0
9877,ID_TL8L8ZX,1
9878,ID_TLAI67U,1
9879,ID_TLCL52T,1
9880,ID_TLEW666,1
9881,ID_TLFLSBP,0
9882,ID_TLIBMM4,1
9883,ID_TLNYWRX,1
9884,ID_TLPHID4,0
9885,ID_TLPW73Y,0
9886,ID_TLSOBUR,1
9887,ID_TLYFQXF,0
9888,ID_TM5B5UU,1
9889,ID_TM997U5,1
9890,ID_TM9FD15,0
9891,ID_TMA61JD,0
9892,ID_TMBNONB,1
9893,ID_TMF7VMR,0
9894,ID_TMIKVW6,1
9895,ID_TMIXWFB,1
9896,ID_TMOTYDU,0
9897,ID_TMPRS4C,0
9898,ID_TMRODJV,1
9899,ID_TMSMK7A,0
9900,ID_TMTJJ9B,0
9901,ID_TMUAPRI,0
9902,ID_TMY70DZ,1
9903,ID_TMYEZK2,1
9904,ID_TN7EY80,1
9905,ID_TN93XZT,1
9906,ID_TNLCJGP,1
9907,ID_TNQGMDW,0
9908,ID_TNZXW9Q,0
9909,ID_TO5GGZJ,1
9910,ID_TO8SL43,1
9911,ID_TOCM99G,1
9912,ID_TOD3CYR,1
9913,ID_TOFRGRN,1
9914,ID_TONQM5A,1
9915,ID_TOQG8QA,0
9916,ID_TOSN21O,0
9917,ID_TOUKGQS,1
9918,ID_TOWEOLA,1
9919,ID_TOWY788,0
9920,ID_TOXQDTY,0
9921,ID_TP7O2EY,1
9922,ID_TP9DNZQ,0
9923,ID_TPCREM3,1
9924,ID_TPID4GU,0
9925,ID_TPLZZ8Z,0
9926,ID_TPQBSU8,0
9927,ID_TPRMM1F,1
9928,ID_TPSQ6LJ,0
9929,ID_TPWRLCL,1
9930,ID_TPXUUU4,0
9931,ID_TQ46UYC,1
9932,ID_TQQTIK6,0
9933,ID_TQRLSLU,0
9934,ID_TQUHT6L,0
9935,ID_TQV0SQV,0
9936,ID_TQX6ADM,1
9937,ID_TQZEP6A,1
9938,ID_TR5PSVY,1
9939,ID_TRC9CEW,1
9940,ID_TRCCFO9,0
9941,ID_TRCCFV3,1
9942,ID_TRJFLQ2,1
9943,ID_TRLAUZC,1
9944,ID_TRLV655,0
9945,ID_TRN2MJZ,1
9946,ID_TRNPV1K,1
9947,ID_TRSUWOE,1
9948,ID_TRUWFCU,0
9949,ID_TRW6JN3,0
9950,ID_TRYZQJV,1
9951,ID_TRZNMZS,0
9952,ID_TS4QMVU,0
9953,ID_TS516XU,1
9954,ID_TS5IX7A,0
9955,ID_TS7806Y,1
9956,ID_TS8I2GR,0
9957,ID_TSIAPVB,0
9958,ID_TSOQWTP,0
9959,ID_TSQ7436,0
9960,ID_TSVCX1J,1
9961,ID_TSW7Y1X,0
9962,ID_TSX921G,1
9963,ID_TSY729X,1
9964,ID_TSYKR43,1
9965,ID_TT48QM8,1
9966,ID_TT7LNYI,0
9967,ID_TT8E5VI,0
9968,ID_TT9T7ZY,1
9969,ID_TTLEPUP,1
9970,ID_TTLGH5K,1
9971,ID_TTNI99E,0
9972,ID_TTTC4VL,1
9973,ID_TTXZ7TR,0
9974,ID_TU99EP7,1
9975,ID_TU9A4ML,0
9976,ID_TUFEL4G,0
9977,ID_TUJAKZ4,0
9978,ID_TULIBNQ,0
9979,ID_TUQDMZ4,1
9980,ID_TURC8K4,0
9981,ID_TUTTF8G,1
9982,ID_TV2ZCAM,0
9983,ID_TV5WQ62,0
9984,ID_TV6NROY,1
9985,ID_TV79U2J,0
9986,ID_TVAXHYA,0
9987,ID_TVFZF90,0
9988,ID_TVHO5LE,1
9989,ID_TVIU2DJ,1
9990,ID_TVW15KA,0
9991,ID_TWCDQ8S,1
9992,ID_TWEPQ7R,1
9993,ID_TWFP357,1
9994,ID_TWHNJ8M,0
9995,ID_TWI1FZO,0
9996,ID_TWJEA2O,0
9997,ID_TWKBMJS,1
9998,ID_TWPU20G,1
9999,ID_TWXPFGM,0
10000,ID_TWY69KU,1
10001,ID_TWZXZPN,1
10002,ID_TXAOJZW,0
10003,ID_TXBCQTH,0
10004,ID_TXHXWYO,1
10005,ID_TXMBW7H,1
10006,ID_TXN8E2Z,0
10007,ID_TXUYUJ4,0
10008,ID_TXYZ5HY,0
10009,ID_TY0OZGP,0
10010,ID_TY24QKO,1
10011,ID_TY2F9X6,0
10012,ID_TY61L7H,1
10013,ID_TYBYK4D,1
10014,ID_TYD0OS8,0
10015,ID_TYFM7WF,1
10016,ID_TYGBP3Y,0
10017,ID_TYQCHGY,0
10018,ID_TYZ0O6H,1
10019,ID_TZ2BLTH,0
10020,ID_TZ40O9B,1
10021,ID_TZ54RSK,1
10022,ID_TZA8ZT3,0
10023,ID_TZCM1GI,1
10024,ID_TZU62AT,1
10025,ID_TZVHJSQ,0
10026,ID_TZWD423,0
10027,ID_TZXB8JR,1
10028,ID_TZXGX0D,1
10029,ID_TZZX9T4,1
10030,ID_U01S6M8,1
10031,ID_U04117M,1
10032,ID_U05UVHI,1
10033,ID_U0DY5MZ,0
10034,ID_U0QKLWC,1
10035,ID_U0SK8C7,0
10036,ID_U0VDW43,1
10037,ID_U0W8S78,0
10038,ID_U111IZB,1
10039,ID_U135PVY,0
10040,ID_U16Z058,1
10041,ID_U17FXHB,0
10042,ID_U1C44ZS,0
10043,ID_U1FYXBE,0
10044,ID_U21I22P,1
10045,ID_U22PXW9,1
10046,ID_U24POC6,1
10047,ID_U2BH6VI,0
10048,ID_U2EJTX1,0
10049,ID_U2L38T0,0
10050,ID_U2LRFDA,0
10051,ID_U2LSYV7,0
10052,ID_U2O2G9M,0
10053,ID_U2RZEHY,1
10054,ID_U30PXF2,1
10055,ID_U34VID7,0
10056,ID_U3APOWW,1
10057,ID_U3B3N2F,0
10058,ID_U3BQJRX,0
10059,ID_U3D9BHY,0
10060,ID_U3IPMM6,0
10061,ID_U3VRKNA,0
10062,ID_U46A9RT,1
10063,ID_U48VEHR,1
10064,ID_U4FNLKF,1
10065,ID_U4JGYJ7,0
10066,ID_U4U7VJ9,1
10067,ID_U4WRF36,0
10068,ID_U52RXBH,0
10069,ID_U53V7D7,1
10070,ID_U55XULL,0
10071,ID_U5K3JXD,0
10072,ID_U5Q4KFB,1
10073,ID_U5QBZXW,0
10074,ID_U5V2MCC,1
10075,ID_U5YEWGQ,1
10076,ID_U662RI4,0
10077,ID_U6CBV52,0
10078,ID_U6CDZ46,0
10079,ID_U6CHV70,0
10080,ID_U6JOR1B,0
10081,ID_U6MAPUN,1
10082,ID_U6Q7FWR,0
10083,ID_U6QU0FX,0
10084,ID_U6SNW0W,1
10085,ID_U6WPP6D,0
10086,ID_U6XV44S,0
10087,ID_U7022NL,1
10088,ID_U71Q4BT,0
10089,ID_U72OJU4,1
10090,ID_U739YS5,1
10091,ID_U73S3RA,1
10092,ID_U75EHYG,1
10093,ID_U7FD5MZ,0
10094,ID_U7GD7ZZ,0
10095,ID_U7PRPN9,1
10096,ID_U7QG6VC,0
10097,ID_U7W3D68,1
10098,ID_U7XW37Y,1
10099,ID_U7ZE564,1
10100,ID_U827WI5,1
10101,ID_U83QIP0,1
10102,ID_U8E53Y3,0
10103,ID_U8FGB6N,0
10104,ID_U8H78PH,0
10105,ID_U8H8WX9,0
10106,ID_U8HTHPM,1
10107,ID_U8HXSM2,1
10108,ID_U8LFE5E,1
10109,ID_U8M72KB,1
10110,ID_U8TL632,0
10111,ID_U8UG3ZI,0
10112,ID_U8UUWM9,0
10113,ID_U8WMFGL,0
10114,ID_U8WQ2RN,1
10115,ID_U8X8EYX,0
10116,ID_U913FSB,1
10117,ID_U93LL7K,1
10118,ID_U95MMWE,0
10119,ID_U95VY0S,1
10120,ID_U960HN1,0
10121,ID_U9DAQ4F,0
10122,ID_U9DVBFC,0
10123,ID_U9FAHZT,0
10124,ID_U9HVAU8,0
10125,ID_U9QTMJM,1
10126,ID_U9SNAHL,0
10127,ID_U9SSOWG,1
10128,ID_U9TJCPH,0
10129,ID_U9YFXJP,1
10130,ID_UA20REF,0
10131,ID_UA3D14C,0
10132,ID_UA7MF3A,1
10133,ID_UACHV9J,0
10134,ID_UAGR2PM,1
10135,ID_UAGWLDV,0
10136,ID_UAH04FU,0
10137,ID_UAR1AIE,0
10138,ID_UB2WOPU,1
10139,ID_UBHJKB9,1
10140,ID_UBJCB7F,0
10141,ID_UBKLZ9B,0
10142,ID_UBPW2WH,1
10143,ID_UBRFUKN,1
10144,ID_UBTRNS6,1
10145,ID_UBTZ6Y3,0
10146,ID_UC1EYLV,0
10147,ID_UC78MRX,1
10148,ID_UCWB47I,0
10149,ID_UD17A0L,0
10150,ID_UD2ZEPF,0
10151,ID_UD6EYZ9,1
10152,ID_UD8RKCN,0
10153,ID_UDIKBTM,1
10154,ID_UDMHFV1,1
10155,ID_UDPTVIZ,1
10156,ID_UDQKP5M,1
10157,ID_UDSNQWG,1
10158,ID_UDU0MFT,0
10159,ID_UDUJ8NU,1
10160,ID_UDV43LC,0
10161,ID_UDZ92O6,1
10162,ID_UE3C7O5,0
10163,ID_UE8SKQ3,0
10164,ID_UEBPF3A,1
10165,ID_UEEI6FI,0
10166,ID_UEJMIGH,1
10167,ID_UEJQNZN,0
10168,ID_UEY4AW9,1
10169,ID_UEY8MFB,0
10170,ID_UF1CB1S,1
10171,ID_UFDDKM5,0
10172,ID_UFDP7NA,1
10173,ID_UFIRTLO,0
10174,ID_UFQI7D1,1
10175,ID_UFSMPO6,0
10176,ID_UFUV5IQ,0
10177,ID_UFXHB7T,1
10178,ID_UFZHQYN,1
10179,ID_UG7NZWI,0
10180,ID_UGESELA,0
10181,ID_UGH5X5W,0
10182,ID_UGZHEWS,1
10183,ID_UH3NBRP,0
10184,ID_UH5L5H7,1
10185,ID_UHCZ8XT,0
10186,ID_UHDN3YC,0
10187,ID_UHFEBIK,0
10188,ID_UHFL7A8,1
10189,ID_UHMIP4G,0
10190,ID_UHN3QIU,0
10191,ID_UHNDF2L,1
10192,ID_UHS3LMJ,0
10193,ID_UHUOV7C,1
10194,ID_UI0GD7D,1
10195,ID_UI28TMD,1
10196,ID_UI65EV3,0
10197,ID_UI9YEMS,1
10198,ID_UIE1GXK,0
10199,ID_UIFW4KY,1
10200,ID_UIHA9SL,0
10201,ID_UIM0DQ2,1
10202,ID_UIME8B6,0
10203,ID_UIWW46Z,0
10204,ID_UJ061BG,0
10205,ID_UJ7BQ1X,1
10206,ID_UJDI1IR,1
10207,ID_UJFZ60M,1
10208,ID_UJGBY3E,1
10209,ID_UJH2I2A,0
10210,ID_UJR28IG,0
10211,ID_UJS6ZCO,1
10212,ID_UK1OVUS,0
10213,ID_UK50D3E,0
10214,ID_UKAV9LU,1
10215,ID_UKBGFX9,1
10216,ID_UKDOQPV,0
10217,ID_UKFC9NH,1
10218,ID_UKGL4S6,0
10219,ID_UKM15TY,0
10220,ID_UKNNVTR,0
10221,ID_UKVOSHA,1
10222,ID_UKYFYGJ,0
10223,ID_UL0Q3BM,1
10224,ID_UL0R3Z8,0
10225,ID_UL30RC3,1
10226,ID_UL3RRCH,0
10227,ID_UL4XDG0,0
10228,ID_UL5CO5V,1
10229,ID_UL8LX6L,0
10230,ID_ULBY4HR,1
10231,ID_ULFC8N6,1
10232,ID_ULJI9D8,1
10233,ID_ULPVESJ,0
10234,ID_ULWS8VL,1
10235,ID_ULX3RFR,1
10236,ID_UM33TWG,0
10237,ID_UM52ORY,0
10238,ID_UM9LWDC,1
10239,ID_UMKMNZ0,0
10240,ID_UN9TRRB,1
10241,ID_UNC2WTN,0
10242,ID_UNDL9P7,1
10243,ID_UNM76UK,0
10244,ID_UNN5XAF,1
10245,ID_UNWPDZ9,1
10246,ID_UNY4NE2,1
10247,ID_UO1VXFW,1
10248,ID_UOC2QXO,0
10249,ID_UOHE4WM,1
10250,ID_UOPNETN,1
10251,ID_UOQE1WE,0
10252,ID_UOUCWXC,0
10253,ID_UOWNPKQ,0
10254,ID_UP2CFY3,1
10255,ID_UP9O1AB,0
10256,ID_UPO6IRJ,1
10257,ID_UPV3CCQ,0
10258,ID_UPWKTZZ,0
10259,ID_UPY89GQ,1
10260,ID_UQB3W0S,0
10261,ID_UQDYIZS,0
10262,ID_UQIDWXK,1
10263,ID_UQITW5N,0
10264,ID_UQLN6PA,0
10265,ID_UQNO3IM,1
10266,ID_UQOB2JC,0
10267,ID_UQU9BU7,1
10268,ID_UQUWYVI,1
10269,ID_UQWG1CZ,1
10270,ID_UR3VUI0,1
10271,ID_URABBLH,1
10272,ID_URFXOWH,1
10273,ID_URI1945,0
10274,ID_URJOHFX,0
10275,ID_URMXK4X,0
10276,ID_US3YKOC,1
10277,ID_US4GR1B,0
10278,ID_USGB2TX,0
10279,ID_USPSWD8,0
10280,ID_USR016M,1
10281,ID_USRZ6JE,0
10282,ID_USYQU82,0
10283,ID_UT478YA,1
10284,ID_UT992UJ,1
10285,ID_UTGL39C,0
10286,ID_UTK6856,0
10287,ID_UTXD5OT,1
10288,ID_UTYCHYK,1
10289,ID_UU82DFX,0
10290,ID_UUA1A9R,1
10291,ID_UUCSX5M,1
10292,ID_UUF24MZ,1
10293,ID_UUKPTN3,1
10294,ID_UULXUSM,1
10295,ID_UUYXWUU,0
10296,ID_UV1KD70,0
10297,ID_UV2R9AC,0
10298,ID_UV8PLDP,1
10299,ID_UVAFD74,0
10300,ID_UVBLT4T,0
10301,ID_UVLS6CA,1
10302,ID_UVO99ER,1
10303,ID_UVQ2E7U,0
10304,ID_UVQS4T9,1
10305,ID_UVT18BV,1
10306,ID_UVT2GNR,0
10307,ID_UVW5S92,0
10308,ID_UVZ4QGL,0
10309,ID_UWA0QAJ,1
10310,ID_UWAFLQD,0
10311,ID_UWE81Z0,0
10312,ID_UWEPC42,0
10313,ID_UWMMEBP,0
10314,ID_UWU2C06,0
10315,ID_UX19XUV,0
10316,ID_UX2WH5Z,0
10317,ID_UX5RZJU,0
10318,ID_UX62YEJ,0
10319,ID_UX7BZ3F,1
10320,ID_UXNPIAZ,1
10321,ID_UXNZH7Z,0
10322,ID_UXOBVOS,0
10323,ID_UXRU2V8,0
10324,ID_UXT53V6,1
10325,ID_UXZR6UM,0
10326,ID_UY6CPMV,0
10327,ID_UYBOVZH,0
10328,ID_UYCNJ2R,1
10329,ID_UYE9TVR,0
10330,ID_UYEPEHG,0
10331,ID_UYMOXP4,1
10332,ID_UYSKMBN,0
10333,ID_UYZI0UA,0
10334,ID_UZ06L0I,1
10335,ID_UZ2UBFE,0
10336,ID_UZ40P3W,1
10337,ID_UZ8A3OZ,1
10338,ID_UZ8D448,0
10339,ID_UZAZJSX,0
10340,ID_UZFDU2C,1
10341,ID_UZJZNN9,0
10342,ID_UZL2W2W,1
10343,ID_UZP8QVM,1
10344,ID_UZUPUY9,1
10345,ID_UZXCA8R,0
10346,ID_UZXHTCZ,1
10347,ID_V01475N,1
10348,ID_V01J0YE,1
10349,ID_V02GAMP,1
10350,ID_V04NJ2T,1
10351,ID_V0537OQ,0
10352,ID_V06R4D5,0
10353,ID_V08OE4Z,0
10354,ID_V0D1JXR,1
10355,ID_V0FDLIS,1
10356,ID_V0IC6C5,0
10357,ID_V0JOW76,1
10358,ID_V0NDRI8,1
10359,ID_V0NFF8Z,1
10360,ID_V0R3V70,0
10361,ID_V0YHJ0F,0
10362,ID_V14P2ZJ,0
10363,ID_V1BFBFZ,1
10364,ID_V1CD9SQ,1
10365,ID_V1FM8XJ,0
10366,ID_V1O1MH7,1
10367,ID_V1T343M,0
10368,ID_V1V5RM3,0
10369,ID_V1WOZO4,1
10370,ID_V2E3Y1O,0
10371,ID_V2IS3XW,1
10372,ID_V2QJN7L,0
10373,ID_V2SMGA2,0
10374,ID_V2XQICF,0
10375,ID_V2XZTG4,0
10376,ID_V2YCDO9,1
10377,ID_V2YTVYJ,0
10378,ID_V2ZTT7Y,0
10379,ID_V31BR50,1
10380,ID_V31WMNB,1
10381,ID_V3249RY,0
10382,ID_V39F1P0,1
10383,ID_V39IF4K,1
10384,ID_V3K3WFN,0
10385,ID_V3M63M5,1
10386,ID_V3UU3LG,1
10387,ID_V40D29J,1
10388,ID_V41DC5K,1
10389,ID_V42O8FJ,0
10390,ID_V44K944,0
10391,ID_V45S1LF,0
10392,ID_V4GEPO3,1
10393,ID_V4HSK8O,0
10394,ID_V4P7U56,1
10395,ID_V4Q23N3,0
10396,ID_V4S5VU3,1
10397,ID_V4TCML1,0
10398,ID_V51P579,1
10399,ID_V5514NJ,0
10400,ID_V55C0S8,1
10401,ID_V5EZXQW,0
10402,ID_V5FJZNC,1
10403,ID_V5FZEOC,1
10404,ID_V5H5FMK,1
10405,ID_V5KNOB7,0
10406,ID_V5LD346,1
10407,ID_V5M8M8O,1
10408,ID_V5QPQ45,0
10409,ID_V5V32NB,1
10410,ID_V5VI82G,0
10411,ID_V67BC2L,0
10412,ID_V6HNCP3,0
10413,ID_V6QTQD3,0
10414,ID_V70RV9F,1
10415,ID_V70XOYL,0
10416,ID_V7BJW15,0
10417,ID_V7BNIHD,0
10418,ID_V7CXMJA,1
10419,ID_V7E8C71,1
10420,ID_V7J41OH,1
10421,ID_V7OTWX8,0
10422,ID_V7UG1UU,1
10423,ID_V7ZK09I,0
10424,ID_V80GM8G,0
10425,ID_V82NSJU,1
10426,ID_V88Y6KQ,0
10427,ID_V8AFC93,1
10428,ID_V8B68C6,0
10429,ID_V8BARY8,0
10430,ID_V8CPROE,0
10431,ID_V8DQQRJ,0
10432,ID_V8ML04F,1
10433,ID_V8S1L4X,1
10434,ID_V8SKLLB,1
10435,ID_V8YFPFZ,0
10436,ID_V91R05V,1
10437,ID_V9AFCOL,0
10438,ID_V9BHV9W,0
10439,ID_V9BMSPI,0
10440,ID_V9F0LJQ,0
10441,ID_V9I6RKP,0
10442,ID_V9IVT3T,1
10443,ID_V9LHLJY,0
10444,ID_V9QAHC3,0
10445,ID_V9RPPTM,0
10446,ID_V9RR1C2,1
10447,ID_V9UJZQB,0
10448,ID_VA1X4CS,0
10449,ID_VA9EFNS,1
10450,ID_VAAN4TU,0
10451,ID_VABPCAF,1
10452,ID_VAV1TDS,1
10453,ID_VB04EXV,0
10454,ID_VBJ1RAZ,1
10455,ID_VBLRUVK,1
10456,ID_VBM859J,0
10457,ID_VBNC9BL,1
10458,ID_VBPSWJ6,0
10459,ID_VBQLOVY,0
10460,ID_VBROIZU,1
10461,ID_VBSP30L,1
10462,ID_VBZGQKR,1
10463,ID_VC717Q6,0
10464,ID_VC8CHYE,1
10465,ID_VCGX7PJ,1
10466,ID_VCI8HS9,1
10467,ID_VCR7NCJ,1
10468,ID_VCVRN1Y,0
10469,ID_VCYK9KS,0
10470,ID_VCYT7LR,0
10471,ID_VD489UY,1
10472,ID_VD5MC98,0
10473,ID_VDDEOKK,0
10474,ID_VDEYBH6,1
10475,ID_VDJQHY5,0
10476,ID_VDRSM2G,0
10477,ID_VDU2QS3,1
10478,ID_VDV90SZ,1
10479,ID_VDW6AN7,1
10480,ID_VE2NUP8,0
10481,ID_VE90DSQ,0
10482,ID_VEDTJHH,0
10483,ID_VEK5I5U,0
10484,ID_VEN1GVQ,0
10485,ID_VEODWHP,1
10486,ID_VETU4E0,0
10487,ID_VEZ3T7F,0
10488,ID_VF26848,0
10489,ID_VF3QBGX,0
10490,ID_VFB52FG,0
10491,ID_VFC5SD5,1
10492,ID_VFE5BJT,0
10493,ID_VFEQTKV,1
10494,ID_VFGDRHO,1
10495,ID_VFHQZZL,0
10496,ID_VFOI1K5,0
10497,ID_VFPQYNX,0
10498,ID_VFTP814,0
10499,ID_VFV0IJT,1
10500,ID_VG7PG5W,0
10501,ID_VG81IEG,1
10502,ID_VGAUCI1,0
10503,ID_VGDST1G,1
10504,ID_VGDW6LC,0
10505,ID_VGE3L55,0
10506,ID_VGJRZBP,0
10507,ID_VGNCJG3,1
10508,ID_VGNM9O8,0
10509,ID_VGOEZZ2,0
10510,ID_VGP57KO,0
10511,ID_VGPO96U,1
10512,ID_VHB3KMC,0
10513,ID_VHCV4JN,0
10514,ID_VHO4UFS,1
10515,ID_VHPG3XG,0
10516,ID_VHPVBX1,0
10517,ID_VHQDCSE,1
10518,ID_VHTN6L5,1
10519,ID_VI0JL6H,1
10520,ID_VI2QDW3,0
10521,ID_VI2VXF8,1
